"Fullscale_V9_DataCollectSweep1_041026: Design Number","Fullscale_V9_DataCollectSweep1_041026: BaseSize (m)","Fullscale_V9_DataCollectSweep1_041026: BEAVSExtension (mm)","Fullscale_V9_DataCollectSweep1_041026: BEAVSPosition (m)","Fullscale_V9_DataCollectSweep1_041026: FreestreamAltitude (ft)","Fullscale_V9_DataCollectSweep1_041026: FreestreamMach","Fullscale_V9_DataCollectSweep1_041026: FreestreamTemperature (C)","Fullscale_V9_DataCollectSweep1_041026: NumSteps","Fullscale_V9_DataCollectSweep1_041026: Cell Count","Fullscale_V9_DataCollectSweep1_041026: Center of Loads (m)","Fullscale_V9_DataCollectSweep1_041026: Drag BEAVS (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Camera Pod (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Center Body (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Coefficient","Fullscale_V9_DataCollectSweep1_041026: Drag Fins (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Nose (N)","Fullscale_V9_DataCollectSweep1_041026: Drag of all external components (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Tail & Base (N)","Fullscale_V9_DataCollectSweep1_041026: Total Solver CPU Time (s)","Fullscale_V9_DataCollectSweep1_041026: Total Solver Elapsed Time (s)"
906.0,0.03,21.66666666666667,1.23,3600.0,0.5700000000000001,7.0,470.0,2412950.0,-0.4889797204518197,26.088436124362143,4.147818025742396,24.215575656434552,1.0850873975938715,17.85974072105837,-122.58672770099847,118.23728109693474,168.51243827033574,20051.46084400001,2528.784966982999
907.0,0.03,21.66666666666667,1.23,3600.0,0.58,7.0,470.0,2412953.0,-0.49012868164662254,26.978997534474722,4.3584508420099315,24.31249906298485,1.0729371031348092,18.302083953161326,-122.2492274202667,121.05152228321208,169.348718310848,20779.722928999978,2633.2060261149986
908.0,0.03,21.66666666666667,1.23,3600.0,0.59,7.0,470.0,2413320.0,-0.4913309135385835,27.917928139234416,4.562702978010776,24.519796399679635,1.0629328858079365,18.775323369449236,-121.88849233276885,124.0937326894834,170.2064741358782,20443.38774600003,2580.5341932180004
909.0,0.03,21.66666666666667,1.23,3600.0,0.6,7.0,470.0,2413349.0,-0.4928062623921809,28.873652371278094,4.8324380296798735,23.80259139624997,1.0319000725873386,19.023230069377234,-121.49132532710576,124.58912476362333,169.54853822414395,30450.045062000012,4103.654220293001
910.0,0.03,21.66666666666667,1.23,3600.0,0.61,7.0,470.0,2413468.0,-0.49390213768975655,29.9379213955548,4.973481696626572,24.741219306184874,1.0383271464139114,19.67651047208311,-121.07007982390509,129.57877898539084,171.31972593884655,20684.821140000036,2608.367921311
911.0,0.03,21.66666666666667,1.23,3600.0,0.62,7.0,470.0,2413654.0,-0.4951851213998126,30.944222707647125,5.169244270602929,25.15845189400918,1.0325440506900587,20.197555904940618,-120.56175337193476,133.11652244662974,172.20880104136467,20544.71910899999,2603.7505790570026
912.0,0.03,21.66666666666667,1.23,3600.0,0.63,7.0,470.0,2413715.0,-0.4966278971374884,32.002059374900206,5.379664015640743,25.308171078965568,1.0201205776101014,20.645822141714756,-119.8733274578446,135.7915039614976,172.32911480812092,21317.842077000023,2691.2770202179963
913.0,0.03,21.66666666666667,1.23,3600.0,0.64,7.0,470.0,2414064.0,-0.49798606009169044,33.09282987609447,5.560043986255543,25.798534034574317,1.0219951181156715,21.232801702315694,-118.74478670737632,140.3940686514636,173.45464575959988,20890.245214999995,2636.497021677995
914.0,0.03,21.66666666666667,1.23,3600.0,0.65,7.0,470.0,2414131.0,-0.49945607755966454,34.230866605571094,5.761420507064517,26.10545354907879,1.0258273646003282,21.805306941120143,-116.91097571470736,145.35868569010398,174.3666138019768,29180.340733999994,3915.2968863159927
915.0,0.03,21.66666666666667,1.23,3600.0,0.66,7.0,470.0,2414390.0,-0.5010038501398644,35.368348137547876,5.973553736667795,26.453648059339503,1.0359178943751992,22.381251153163,-114.23353445511295,151.3398179126079,175.3965512810027,21047.517131000037,2672.020121668996
916.0,0.03,21.66666666666667,1.23,3600.0,0.67,7.0,470.0,2415081.0,-0.5022193979778131,36.5028882464271,5.997809256116909,28.119275068143057,1.075929380835182,23.332085214861138,-111.6228119060908,161.9844714614857,179.6552255820283,20158.81692699999,2549.675095288004
917.0,0.03,21.66666666666667,1.23,3600.0,0.6799999999999999,7.0,470.0,2414683.0,-0.5041756536130836,37.55323384290269,6.255624157701967,27.35349943297802,1.0627753996179172,23.62900903589307,-108.57993262413213,164.8159731020317,178.6045392566881,20530.997800000005,2592.685645670005
918.0,0.03,21.66666666666667,1.23,3600.0,0.69,7.0,470.0,2415139.0,-0.5059148611065312,38.88094747498462,6.469302873297272,27.380634264757102,1.066825149491363,24.153041847539697,-105.39869965191112,170.34579735452303,178.86057054585547,20969.36049800002,2662.0475340729986
919.0,0.03,21.66666666666667,1.23,3600.0,0.7,7.0,470.0,2415295.0,-0.5076621384199329,40.15021227915989,6.589316798918313,27.707936884161366,1.078810310179192,24.745421614415505,-102.0186374064893,177.2887358444529,180.11448567428715,20387.32524600003,2577.1668255719997
920.0,0.03,21.66666666666667,1.23,3600.0,0.71,7.0,470.0,2416258.0,-0.5093910466437569,41.06550793148279,6.573785693105849,28.39793418748006,1.0984518425395464,25.485876304602645,-98.40704382458703,185.71103728013264,182.5949769880483,29034.06278600002,3905.3809806540016
921.0,0.03,21.66666666666667,1.23,3600.0,0.72,7.0,470.0,2416584.0,-0.5113038582924013,42.44365751775164,6.607464054917187,28.467655355851907,1.1043235896681065,26.011313663875832,-94.59251248159877,192.00004221278152,183.06246410198375,20333.313203000012,2567.962809535004
922.0,0.03,21.66666666666667,1.23,3600.0,0.73,7.0,470.0,2416456.0,-0.513252088174375,44.05582031613072,6.657285991340901,28.545018283937047,1.1129903295268795,26.58948726726721,-90.534472625299,198.91939024957668,183.6062510161998,20492.336955000006,2590.704358657997
923.0,0.03,21.66666666666667,1.23,3600.0,0.74,7.0,470.0,2417488.0,-0.5152124368618879,45.06980375415344,6.5761045835031595,28.9586114432042,1.1259583231475352,27.23805922470558,-86.30370956531722,206.78820089765009,185.24933145740096,20439.461210000012,2589.4329487029986
924.0,0.03,21.66666666666667,1.23,3600.0,0.75,7.0,470.0,2417734.0,-0.5172297601271754,46.45510586451759,6.466128778429241,29.284732296126077,1.1396601344991157,27.886689377650256,-81.87305315915951,214.99971196020076,186.7801088026371,20442.004235000008,2579.465407709001
925.0,0.03,23.33333333333334,1.23,3600.0,0.1,7.0,470.0,2412973.0,-0.4639643540023692,0.8155718741905673,0.14713078055427434,1.1849793484147222,1.1804963667441613,0.7264609393076435,-129.92440408740526,3.959174677294562,131.00943582223263,28821.380978999976,3885.626399869997
926.0,0.03,23.33333333333334,1.23,3600.0,0.11,7.0,470.0,2412973.0,-0.4641203442084609,1.0044300814376261,0.1767281801751222,1.3607811248408044,1.1762358401064186,0.8612006801017205,-129.88103403041674,4.773311530193823,131.2512054940553,20042.275976000008,2545.409419228997
927.0,0.03,23.33333333333334,1.23,3600.0,0.12,7.0,470.0,2412973.0,-0.46428885910190737,1.2037257433164779,0.2089457379801302,1.5511716227820558,1.1702424865038723,1.0101051577949902,-129.83405405035177,5.651690226810388,131.5117960152885,19967.108601999982,2525.3480589579995
928.0,0.03,23.33333333333334,1.23,3600.0,0.13,7.0,470.0,2412973.0,-0.46447535429706804,1.415418006475629,0.24368041955462488,1.756746975584806,1.1657942885168682,1.169079846431926,-129.78323632911543,6.6076744783613535,131.8059855594298,19911.749679,2514.7934261379987
929.0,0.03,23.33333333333334,1.23,3600.0,0.14,7.0,470.0,2412973.0,-0.464674452305012,1.6425730717980986,0.2808228026392749,1.9773035772653615,1.162127976613311,1.3399204637874342,-129.7288244793524,7.639237907257131,132.12744247111937,19904.761632000012,2523.6527658019972
930.0,0.03,23.33333333333334,1.23,3600.0,0.15,7.0,470.0,2412973.0,-0.46488968544996584,1.8881724557437283,0.3205448901920256,2.2097082673531467,1.1571538174510145,1.518859870312597,-129.6705078093128,8.731997479878634,132.4652198055899,19947.166605000024,2521.1816552020027
931.0,0.03,23.33333333333334,1.23,3600.0,0.16,7.0,470.0,2412973.0,-0.4651341947973943,2.1419690176004345,0.3625111189062843,2.457622883098883,1.1556287780203598,1.706516150975098,-129.60847511920002,9.921979024233087,132.86183497285242,29106.844781,3925.921720778
932.0,0.03,23.33333333333334,1.23,3600.0,0.17,7.0,470.0,2412973.0,-0.46536422189686544,2.4161470049208766,0.4068824581773809,2.7193199455962,1.1492579704462398,1.9116027304606233,-129.54264075735344,11.139234522909353,133.2279231411077,20227.856933000014,2553.9604770469996
933.0,0.03,23.33333333333334,1.23,3600.0,0.18,7.0,470.0,2412973.0,-0.46562406393750977,2.6969135911482125,0.4528534051976709,3.0102284650416955,1.152156845096704,2.1278495352038806,-129.47315413194414,12.519777092735765,133.70508622808845,20130.05162900002,2552.1704097849997
934.0,0.03,23.33333333333334,1.23,3600.0,0.19,7.0,470.0,2412973.0,-0.4659010596104598,3.007407187886194,0.502249066593927,3.294654264204166,1.1458153906622093,2.347903553871859,-129.39927240810627,13.87272717736837,134.1197855129185,19939.834828000014,2517.3978712039984
935.0,0.03,23.33333333333334,1.23,3600.0,0.2,7.0,470.0,2412973.0,-0.4661909387834853,3.3304083178861337,0.5533708898925376,3.6040283162051994,1.1445841264674195,2.58123079671099,-129.3216962771668,15.354925664164295,134.60758362063626,19899.095339,2508.3101784119985
936.0,0.03,23.33333333333334,1.23,3600.0,0.21,7.0,470.0,2412973.0,-0.4665592243048464,3.688555694584052,0.6096463813115335,3.88538798401315,1.1358729698178842,2.803700931015184,-129.23926722535717,16.799964150346984,135.05194038478027,30099.843012999998,4052.098942094996
937.0,0.03,23.33333333333334,1.23,3600.0,0.22,7.0,470.0,2412973.0,-0.46681568906407156,4.033550756098433,0.6635775659667525,4.257841096265166,1.138958055814288,3.0772844147727696,-129.15440142530073,18.488134555510882,135.61028214770857,20102.80318199999,2545.836686626998
938.0,0.03,23.33333333333334,1.23,3600.0,0.23,7.0,470.0,2412973.0,-0.4671682088564391,4.414943740193905,0.7230848547762099,4.586449017173583,1.134581828489283,3.333487465602153,-129.0642810029808,20.129431180547254,136.13574710578223,20007.058744999973,2527.6041149169964
939.0,0.03,23.33333333333334,1.23,3600.0,0.24,7.0,470.0,2412973.0,-0.46751829647130955,4.794687892886971,0.7817077877748806,4.995693758145405,1.1403169986958424,3.616292768551345,-128.9711323911737,22.028659910473273,136.81141009428842,19662.276623000012,2482.185189979
940.0,0.03,23.33333333333334,1.23,3600.0,0.25,7.0,470.0,2412973.0,-0.46786454139869504,5.209566044085898,0.8459073288879,5.360723753769593,1.1349249115514422,3.894999877639916,-128.8726863998547,23.78960100682771,137.3510904022991,20591.866909,2612.677499301998
941.0,0.03,23.33333333333334,1.23,3600.0,0.26,7.0,470.0,2412973.0,-0.46826904256238877,5.643515196686174,0.9123601652373505,5.731583851737168,1.1321173584535125,4.180332028270662,-128.76983690437874,25.667180049338256,137.96922571178564,19888.013058000004,2513.8272353089965
942.0,0.03,23.33333333333334,1.23,3600.0,0.27,7.0,470.0,2412989.0,-0.4687134293059009,6.106456813707982,0.9838086200466174,6.074071925447139,1.1247006179787182,4.464917858405952,-128.6616263125185,27.498212326935786,138.53058342184664,29754.816096999977,4016.4649439309987
943.0,0.03,23.33333333333334,1.23,3600.0,0.28,7.0,470.0,2412989.0,-0.46921622965282794,6.575099120640582,1.0562190483306029,6.458482652342994,1.1216461906200346,4.753892742874584,-128.5493410686985,29.492524989840415,139.19817249435013,20308.97536699999,2565.1155580450004
944.0,0.03,23.33333333333334,1.23,3600.0,0.29,7.0,470.0,2413017.0,-0.46960098700831004,7.040650631556068,1.1254824424916112,6.952018213554856,1.1274764663111385,5.094222610830465,-128.43405805609083,31.80119836165077,140.02288251930858,20516.523001000027,2593.297268482999
945.0,0.03,23.33333333333334,1.23,3600.0,0.3,7.0,470.0,2413029.0,-0.47012307194648695,7.566916434432321,1.2053307667297812,7.310374599783489,1.118804837078923,5.3941167352731085,-128.31112789597125,33.7704490812441,140.60483844099664,20556.389054999992,2614.2521652659975
946.0,0.03,23.33333333333334,1.23,3600.0,0.31,7.0,470.0,2413093.0,-0.4705058300697686,8.080617947708841,1.2833458551271004,7.78429787148718,1.1183923934900566,5.754077872532701,-128.18469614332133,36.046042309929405,141.3283989063949,20115.43088500001,2538.438061917001
947.0,0.03,23.33333333333334,1.23,3600.0,0.32,7.0,470.0,2413157.0,-0.47101360231347345,8.615431014170527,1.3598714641389384,8.306479436210694,1.1223867227100315,6.1000814817483135,-128.0536052323568,38.54627967601715,142.21802151210548,19974.152840000017,2525.2566626790017
948.0,0.03,23.33333333333334,1.23,3600.0,0.33,7.0,470.0,2413173.0,-0.47147979683587404,9.173887451487321,1.4417564209183085,8.78956505731309,1.120747492027305,6.4690286405809925,-127.91546587606184,40.93319612741239,142.97442443317453,20339.144275999995,2584.8651349920005
949.0,0.03,23.33333333333334,1.23,3600.0,0.34,7.0,470.0,2413189.0,-0.47191604521875374,9.766816913280982,1.5292682151378805,9.231144490248964,1.1143195569394506,6.8247930276793545,-127.77014692085174,43.20236951985052,143.62049379435507,30049.495924000003,4054.192236359997
950.0,0.03,23.33333333333334,1.23,3600.0,0.35,7.0,470.0,2413325.0,-0.4725956245447044,10.390194952495174,1.619451011618152,9.685831934400449,1.112663506247494,7.163331636099574,-127.61836620338715,45.713019374580576,144.4725760433544,20390.356761999967,2574.0021911410004
951.0,0.03,23.33333333333334,1.23,3600.0,0.36,7.0,470.0,2413403.0,-0.4730719619700631,11.015255561016485,1.7136477369760368,10.123719576295134,1.1054466660423081,7.552656653417842,-127.45921414535728,48.04882566347469,145.10276028112648,20382.58447100004,2584.9061377259995
952.0,0.03,23.33333333333334,1.23,3600.0,0.37,7.0,470.0,2413447.0,-0.47364272626207704,11.596010810522126,1.7790323822194967,11.093155752219934,1.1296842189933547,7.993726944795059,-127.30244746918585,51.86812034371655,146.70864192314582,20434.922196999963,2584.4446926559986
953.0,0.03,23.33333333333334,1.23,3600.0,0.38,7.0,470.0,2413437.0,-0.47424190436190206,12.296863393225387,1.8906233513364654,11.33895757155903,1.112866160818816,8.349362660725829,-127.12571706068681,53.89520427035735,147.14511435419746,28226.658325000022,3796.8838144480032
954.0,0.03,23.33333333333334,1.23,3600.0,0.39,7.0,470.0,2413477.0,-0.47489056547550207,12.97803844652236,1.9899454017209413,11.86488815041643,1.1113418310865828,8.744158311829729,-126.94684688343499,56.69135941554793,148.06117598849346,20952.566519999993,2646.1911355890015
955.0,0.03,23.33333333333334,1.23,3600.0,0.4,7.0,470.0,2413533.0,-0.47555103859727044,13.773041336041516,2.113527334208745,11.96609022976505,1.0900191532428107,9.078168667277916,-126.75418013803498,58.491683340796605,148.3150359115384,21347.338216999986,2709.3912235229986
956.0,0.03,23.33333333333334,1.23,3600.0,0.41,7.0,470.0,2413580.0,-0.4761568823706349,14.43324142171661,2.2067881540322687,12.743630770103493,1.0990352180593612,9.548440833465099,-126.56603952078362,61.96112900847809,149.59506734994423,21111.52009000002,2673.0437052070015
957.0,0.03,23.33333333333334,1.23,3600.0,0.42,7.0,470.0,2413688.0,-0.47683334972471536,15.185659059242735,2.3155153430357016,13.259338445316834,1.0967578042952053,9.970746942467915,-126.36632220485998,64.88574790797931,150.52081032277607,21192.91305100002,2694.602379397999
958.0,0.03,23.33333333333334,1.23,3600.0,0.43,7.0,470.0,2413763.0,-0.47737180976008825,15.865395566226207,2.3893821960386528,14.448409588025124,1.1158920647937518,10.531997547181385,-126.17174489524022,69.19888292182469,152.13544291959357,20972.638935999974,2648.994276152998
959.0,0.03,23.33333333333334,1.23,3600.0,0.4400000000000001,7.0,470.0,2413909.0,-0.47801642854582055,16.63419091493833,2.493890255698679,15.141438791744086,1.116248870138059,11.02818044207973,-125.96166288504239,72.47803096241327,153.14199344299482,20949.367367000003,2647.517203153996
960.0,0.03,23.33333333333334,1.23,3600.0,0.4500000000000001,7.0,470.0,2413900.0,-0.4788747995375112,17.44062129499662,2.621806443853805,15.564206666930048,1.1119912851269667,11.43145818028139,-125.7401241925166,75.52077037397308,154.20280198042784,33070.33196799997,4541.851719796993
961.0,0.03,23.33333333333334,1.23,3600.0,0.46,7.0,470.0,2413973.0,-0.4795675123902556,18.27222037625068,2.7473014088748386,16.080276199608893,1.1066224810626124,11.900872320870267,-125.51376649142213,78.53353725947397,155.04663344529143,20781.642140000014,2632.2551004780007
962.0,0.03,23.33333333333334,1.23,3600.0,0.47,7.0,470.0,2414087.0,-0.4803152482099517,19.102696230917243,2.8522043729031346,16.967954226410868,1.1140137589784378,12.422768996067413,-125.28815436449446,82.53273672331562,156.47526726151145,20604.01786400001,2600.1127636269994
963.0,0.03,23.33333333333334,1.23,3600.0,0.48,7.0,470.0,2414193.0,-0.4810238707693973,19.950745099367868,2.9585244439018092,17.798195128465174,1.1156776905500194,12.956559360336879,-125.05460179449848,86.21070962876723,157.601287391194,20173.430249,2549.5465304349977
964.0,0.03,23.33333333333334,1.23,3600.0,0.49,7.0,470.0,2414187.0,-0.4819049753269474,20.872875960252596,3.1340584379351126,17.750697519361797,1.1011629274498398,13.33151408455838,-124.79961392759904,88.67143205415776,158.38189997964892,33249.63721899998,4536.819404986005
965.0,0.03,23.33333333333334,1.23,3600.0,0.5,7.0,470.0,2414338.0,-0.4826434731919297,21.712977864615926,3.2120764374870974,19.145031683787252,1.11381804515689,13.989865587474885,-124.5648218165166,93.3886871943464,159.89355743749786,20603.210481,2608.1305136240007
966.0,0.03,23.33333333333334,1.23,3600.0,0.51,7.0,470.0,2414651.0,-0.4833586433916799,22.73838838228423,3.3038636591070265,20.324128971542653,1.1242559212303398,14.619845748852903,-124.32230939813154,98.07211576931827,161.408198405663,20262.695840999993,2557.954144755999
967.0,0.03,23.33333333333334,1.23,3600.0,0.52,7.0,470.0,2414822.0,-0.48423150806285276,23.63866720347601,3.4587395931846814,20.81304659113057,1.1178097890360865,15.130582821044797,-124.05774914111203,101.37120467897228,162.38791761124824,20545.082059999975,2594.548134932001
968.0,0.03,23.33333333333334,1.23,3600.0,0.53,7.0,470.0,2414736.0,-0.48516295872854504,24.664751477858644,3.5806243658797885,21.690767299310913,1.1234842246574452,15.677099432031271,-123.79359191367118,105.84216205073744,164.022511389328,20579.026900000008,2608.752489871004
969.0,0.03,23.33333333333334,1.23,3600.0,0.54,7.0,470.0,2415030.0,-0.48597208424813026,25.72863068367848,3.6903453129853814,22.72931586451569,1.127233418877915,16.303853670624456,-123.52428716170952,110.2405507699622,165.3126923998677,20069.003505999975,2531.7660093030004
970.0,0.03,23.33333333333334,1.23,3600.0,0.55,7.0,470.0,2415163.0,-0.48694898840662765,26.68645447290274,3.839499816732263,23.249360837925835,1.1195958532988248,16.792272897567244,-123.22841671184128,113.58648097053037,166.24730965724356,20192.817052,2553.3249126330024
971.0,0.03,23.33333333333334,1.23,3600.0,0.56,7.0,470.0,2415570.0,-0.48800155083273483,27.626369009052627,4.009708279996908,23.715407017909584,1.111440047445436,17.302509540759598,-122.92853711063849,116.89666009875698,167.1712033616768,30722.868531999986,4169.255134406999
972.0,0.03,23.33333333333334,1.23,3600.0,0.5700000000000001,7.0,470.0,2415590.0,-0.48925298729536476,28.583268774558594,4.272073201614843,22.763206038965507,1.081491514767059,17.566277639674716,-122.59145008408963,117.84545329621727,167.2520777254932,21147.279902000006,2669.3602578139994
973.0,0.03,23.33333333333334,1.23,3600.0,0.58,7.0,470.0,2416024.0,-0.4902760102872764,29.644436706140475,4.423141853505053,23.47783873652614,1.0798835686437367,18.147885109493227,-122.2651629108505,121.83524037990826,168.40710088509388,20865.40127799999,2647.7690376789974
974.0,0.03,23.33333333333334,1.23,3600.0,0.59,7.0,470.0,2416192.0,-0.4914490576049872,30.794941831429306,4.602747534693732,23.826117300303025,1.072080557251832,18.643388283188035,-121.91197440947221,125.16169164535596,169.2064711052141,20243.219422999995,2560.5671393710004
